label,distance_label,object_state,target_z,footing_floor,floor_margin
bottle,1.5,elevated,1.5857,1.3816,-0.2041
bottle,1.5,elevated,1.5862,1.39,-0.1962
bottle,1.5,elevated,1.5857,1.3816,-0.2041
bottle,1.5,elevated,1.5862,1.39,-0.1962
bottle,1.5,elevated,1.5862,1.39,-0.1962
bottle,1.5,elevated,1.5862,1.39,-0.1962
bottle,1.5,elevated,1.5856,1.3902,-0.1954
bottle,1.5,elevated,1.5843,1.374,-0.2102
bottle,1.5,elevated,1.5843,1.374,-0.2102
bottle,1.5,elevated,1.5848,1.3817,-0.2031
bottle,1.5,elevated,1.5848,1.3817,-0.2031
bottle,1.5,elevated,1.5843,1.374,-0.2102
bottle,1.5,elevated,1.5843,1.374,-0.2102
bottle,1.5,elevated,1.5843,1.374,-0.2102
bottle,1.5,elevated,1.5843,1.374,-0.2102
bottle,1.5,elevated,1.5843,1.374,-0.2102
bottle,1.5,elevated,1.582,1.3851,-0.1969
bottle,1.5,elevated,1.5808,1.369,-0.2118
bottle,1.5,elevated,1.5808,1.369,-0.2118
bottle,1.5,elevated,1.5817,1.3765,-0.2051
bottle,1.5,elevated,1.582,1.3851,-0.1969
bottle,1.5,elevated,1.582,1.3851,-0.1969
bottle,1.5,elevated,1.582,1.3851,-0.1969
bottle,1.5,elevated,1.582,1.3851,-0.1969
bottle,1.5,elevated,1.5808,1.369,-0.2118
bottle,1.5,elevated,1.582,1.3851,-0.1969
bottle,1.5,elevated,1.5833,1.3703,-0.213
bottle,2.0,elevated,0.9101,1.0429,0.1329
bottle,2.0,elevated,0.9076,1.0443,0.1367
bottle,2.0,elevated,1.9716,1.7438,-0.2277
bottle,2.0,elevated,1.9709,1.7325,-0.2385
bottle,2.0,elevated,1.9696,1.7325,-0.2371
bottle,2.0,elevated,1.9703,1.7325,-0.2379
bottle,2.0,elevated,1.9696,1.7325,-0.2371
bottle,2.0,elevated,1.9719,1.7325,-0.2394
bottle,2.0,elevated,1.9709,1.7325,-0.2385
bottle,2.0,elevated,1.9709,1.7325,-0.2385
bottle,2.0,elevated,1.9719,1.7325,-0.2394
bottle,2.0,elevated,1.9709,1.7325,-0.2385
bottle,2.0,elevated,1.9719,1.7462,-0.2257
bottle,2.0,elevated,1.9712,1.7463,-0.2249
bottle,2.0,elevated,1.9727,1.7462,-0.2265
bottle,2.0,elevated,1.9727,1.7462,-0.2265
bottle,2.0,elevated,1.9727,1.7462,-0.2265
bottle,2.0,elevated,1.9727,1.7462,-0.2265
bottle,2.0,elevated,1.9719,1.7462,-0.2257
bottle,2.0,elevated,1.9745,1.7462,-0.2283
bottle,2.0,elevated,1.9719,1.7462,-0.2257
bottle,2.0,elevated,1.9719,1.7462,-0.2257
bottle,2.0,elevated,1.981,1.7445,-0.2365
bottle,2.0,elevated,1.981,1.7445,-0.2365
bottle,2.0,elevated,1.9773,1.7444,-0.2328
bottle,2.0,elevated,1.9773,1.7444,-0.2328
bottle,2.0,elevated,1.9773,1.7444,-0.2328
bottle,2.0,elevated,1.9773,1.7444,-0.2328
bottle,2.0,elevated,1.9773,1.7444,-0.2328
bottle,2.0,elevated,1.9773,1.7444,-0.2328
bottle,2.0,elevated,1.9773,1.7444,-0.2328
bottle,2.0,elevated,1.9782,1.756,-0.2221
bottle,2.0,elevated,1.9673,1.7394,-0.2279
bottle,2.0,elevated,1.9673,1.7394,-0.2279
bottle,2.0,elevated,1.9673,1.7394,-0.2279
bottle,2.0,elevated,1.9673,1.7394,-0.2279
bottle,2.0,elevated,1.9673,1.7394,-0.2279
bottle,2.0,elevated,1.9673,1.7394,-0.2279
bottle,2.0,elevated,1.9673,1.7394,-0.2279
bottle,2.0,elevated,1.9673,1.7394,-0.2279
bottle,2.0,elevated,1.9673,1.7394,-0.2279
bottle,2.0,elevated,1.9682,1.7511,-0.2171
bottle,2.0,elevated,1.9624,1.7479,-0.2145
bottle,2.0,elevated,1.9612,1.7368,-0.2244
bottle,2.0,elevated,1.9612,1.7368,-0.2244
bottle,2.0,elevated,1.9612,1.7368,-0.2244
bottle,2.0,elevated,1.9612,1.7368,-0.2244
bottle,2.0,elevated,1.9612,1.7368,-0.2244
bottle,2.0,elevated,1.9624,1.7479,-0.2145
bottle,2.0,elevated,1.9612,1.7368,-0.2244
bottle,2.0,elevated,1.9612,1.7368,-0.2244
bottle,2.0,elevated,1.9612,1.7368,-0.2244
bottle,2.0,elevated,1.9548,1.7336,-0.2212
bottle,2.0,elevated,1.9548,1.7336,-0.2212
bottle,2.0,elevated,1.9533,1.7337,-0.2196
bottle,2.0,elevated,1.9548,1.7336,-0.2212
bottle,2.0,elevated,1.9548,1.7336,-0.2212
bottle,2.0,elevated,1.9548,1.7336,-0.2212
bottle,2.0,elevated,1.9548,1.7336,-0.2212
bottle,2.0,elevated,1.9548,1.7336,-0.2212
bottle,2.0,elevated,1.9548,1.7336,-0.2212
bottle,2.0,elevated,1.9548,1.7336,-0.2212
bottle,2.0,elevated,1.9576,1.7464,-0.2112
bottle,2.0,elevated,1.9568,1.7352,-0.2216
bottle,2.0,elevated,1.9568,1.7352,-0.2216
bottle,2.0,elevated,1.9568,1.7352,-0.2216
bottle,2.0,elevated,1.9568,1.7352,-0.2216
bottle,2.0,elevated,1.9568,1.7352,-0.2216
bottle,2.0,elevated,1.9568,1.7352,-0.2216
bottle,2.0,elevated,1.9568,1.7352,-0.2216
bottle,2.0,elevated,1.9568,1.7352,-0.2216
bottle,2.0,elevated,1.9568,1.7352,-0.2216
bottle,2.0,elevated,1.9553,1.7341,-0.2212
bottle,2.0,elevated,1.9553,1.7341,-0.2212
bottle,2.0,elevated,1.9553,1.7341,-0.2212
bottle,2.0,elevated,1.9553,1.7341,-0.2212
bottle,2.0,elevated,1.9553,1.7341,-0.2212
bottle,2.0,elevated,1.9553,1.7341,-0.2212
bottle,2.0,elevated,1.9553,1.7341,-0.2212
bottle,2.0,elevated,1.9553,1.7341,-0.2212
bottle,2.0,elevated,1.9553,1.7341,-0.2212
bottle,2.0,elevated,1.9553,1.7341,-0.2212
bottle,2.0,elevated,1.9691,1.747,-0.222
bottle,2.0,elevated,1.9691,1.747,-0.222
bottle,2.0,elevated,1.9691,1.747,-0.222
bottle,2.0,elevated,1.9691,1.747,-0.222
bottle,2.0,elevated,1.9691,1.747,-0.222
bottle,2.0,elevated,1.9691,1.747,-0.222
bottle,2.0,elevated,1.9691,1.747,-0.222
bottle,2.0,elevated,1.9691,1.747,-0.222
bottle,2.0,elevated,1.9691,1.747,-0.222
bottle,2.0,elevated,1.9691,1.747,-0.222
bottle,2.0,elevated,1.9689,1.7449,-0.2241
bottle,2.0,elevated,1.9689,1.7449,-0.2241
bottle,2.0,elevated,1.9689,1.7449,-0.2241
bottle,2.0,elevated,1.9689,1.7449,-0.2241
bottle,2.0,elevated,1.9689,1.7449,-0.2241
bottle,2.0,elevated,1.9689,1.7449,-0.2241
bottle,2.0,elevated,1.9689,1.7449,-0.2241
bottle,2.0,elevated,1.9689,1.7449,-0.2241
bottle,2.0,elevated,1.9689,1.7449,-0.2241
bottle,2.0,elevated,1.9689,1.7449,-0.2241
bottle,2.0,elevated,1.9659,1.7429,-0.223
bottle,2.0,elevated,1.9659,1.7429,-0.223
bottle,2.0,elevated,1.9659,1.7429,-0.223
bottle,2.0,elevated,1.9659,1.7429,-0.223
bottle,2.0,elevated,1.9659,1.7429,-0.223
bottle,2.0,elevated,1.9659,1.7429,-0.223
bottle,2.0,elevated,1.9659,1.7429,-0.223
bottle,2.0,elevated,1.9659,1.7429,-0.223
bottle,2.0,elevated,1.9659,1.7429,-0.223
bottle,2.0,elevated,1.9659,1.7429,-0.223
bottle,2.0,elevated,1.9642,1.7389,-0.2253
bottle,2.0,elevated,1.9642,1.7389,-0.2253
bottle,2.0,elevated,1.9642,1.7389,-0.2253
bottle,2.0,elevated,1.9642,1.7389,-0.2253
bottle,2.0,elevated,1.9642,1.7389,-0.2253
bottle,2.0,elevated,1.9642,1.7389,-0.2253
bottle,2.0,elevated,1.9642,1.7389,-0.2253
bottle,2.0,elevated,1.9642,1.7389,-0.2253
bottle,2.0,elevated,1.9642,1.7389,-0.2253
bottle,2.0,elevated,1.9642,1.7389,-0.2253
bottle,2.0,elevated,1.9466,1.7307,-0.2159
bottle,2.0,elevated,1.9466,1.7307,-0.2159
bottle,2.0,elevated,1.9466,1.7307,-0.2159
bottle,2.0,elevated,1.9466,1.7307,-0.2159
bottle,2.0,elevated,1.9466,1.7307,-0.2159
bottle,2.0,elevated,1.9466,1.7307,-0.2159
bottle,2.0,elevated,1.9466,1.7307,-0.2159
bottle,2.0,elevated,1.9466,1.7307,-0.2159
bottle,2.0,elevated,1.9466,1.7307,-0.2159
bottle,2.0,elevated,1.9466,1.7307,-0.2159
bottle,2.0,elevated,1.9589,1.7394,-0.2195
bottle,2.0,elevated,1.9589,1.7394,-0.2195
bottle,2.0,elevated,1.9589,1.7394,-0.2195
bottle,2.0,elevated,1.9589,1.7394,-0.2195
bottle,2.0,elevated,1.9589,1.7394,-0.2195
bottle,2.0,elevated,1.9589,1.7394,-0.2195
bottle,2.0,elevated,1.9564,1.7395,-0.2169
bottle,2.0,elevated,1.9564,1.7395,-0.2169
bottle,2.0,elevated,1.9564,1.7395,-0.2169
bottle,2.0,elevated,1.9564,1.7395,-0.2169
bottle,2.0,elevated,1.9626,1.7438,-0.2188
bottle,2.0,elevated,1.9596,1.7439,-0.2157
bottle,2.0,elevated,1.9626,1.7438,-0.2188
bottle,2.0,elevated,1.9596,1.7439,-0.2157
bottle,2.0,elevated,1.9596,1.7439,-0.2157
bottle,2.0,elevated,1.9626,1.7438,-0.2188
bottle,2.0,elevated,1.9596,1.7439,-0.2157
bottle,2.0,elevated,1.9626,1.7438,-0.2188
bottle,2.5,elevated,1.0116,0.9964,-0.0152
bottle,2.5,elevated,1.0121,0.9962,-0.0159
bottle,2.5,elevated,1.0121,0.9962,-0.0159
bottle,2.5,elevated,1.0121,0.9962,-0.0159
bottle,2.5,elevated,1.0119,0.9962,-0.0157
bottle,2.5,elevated,2.444,2.0696,-0.3744
bottle,2.5,elevated,2.444,2.0696,-0.3744
bottle,2.5,elevated,2.4435,2.0696,-0.3739
bottle,2.5,elevated,2.4435,2.0696,-0.3739
bottle,2.5,elevated,2.444,2.051,-0.3929
bottle,2.5,elevated,2.444,2.051,-0.3929
bottle,2.5,elevated,2.444,2.051,-0.3929
bottle,2.5,elevated,2.444,2.051,-0.3929
bottle,2.5,elevated,2.4435,2.0696,-0.3739
bottle,2.5,elevated,2.4447,2.051,-0.3937
bottle,2.5,elevated,2.4391,2.0559,-0.3832
bottle,2.5,elevated,2.4385,2.0739,-0.3646
bottle,2.5,elevated,2.4391,2.0559,-0.3832
bottle,2.5,elevated,2.4391,2.0559,-0.3832
bottle,2.5,elevated,2.4391,2.0559,-0.3832
bottle,2.5,elevated,2.4385,2.0739,-0.3646
bottle,2.5,elevated,2.4385,2.0739,-0.3646
bottle,2.5,elevated,2.4385,2.0739,-0.3646
bottle,2.5,elevated,2.4385,2.0739,-0.3646
bottle,2.5,elevated,2.4391,2.0559,-0.3832
bottle,2.5,elevated,2.4351,2.0519,-0.3833
bottle,2.5,elevated,2.4351,2.0519,-0.3833
bottle,2.5,elevated,2.4346,2.0697,-0.3649
bottle,2.5,elevated,2.4346,2.0697,-0.3649
bottle,2.5,elevated,2.4346,2.0697,-0.3649
bottle,2.5,elevated,2.4351,2.0519,-0.3833
bottle,2.5,elevated,2.4346,2.0697,-0.3649
bottle,2.5,elevated,2.4351,2.0519,-0.3833
bottle,2.5,elevated,2.4346,2.0697,-0.3649
bottle,2.5,elevated,2.4351,2.0519,-0.3833
bottle,2.5,elevated,2.4449,2.0565,-0.3884
bottle,2.5,elevated,2.4449,2.0565,-0.3884
bottle,2.5,elevated,2.444,2.075,-0.3689
bottle,2.5,elevated,2.4449,2.0565,-0.3884
bottle,2.5,elevated,2.4449,2.0565,-0.3884
bottle,2.5,elevated,2.4449,2.0565,-0.3884
bottle,2.5,elevated,2.444,2.075,-0.3689
bottle,2.5,elevated,2.4449,2.0565,-0.3884
bottle,2.5,elevated,2.444,2.075,-0.3689
bottle,2.5,elevated,2.4433,2.075,-0.3683
bottle,2.5,elevated,2.4366,2.0534,-0.3832
bottle,2.5,elevated,2.4366,2.0714,-0.3652
bottle,2.5,elevated,2.4361,2.0714,-0.3647
bottle,2.5,elevated,2.4361,2.0714,-0.3647
bottle,2.5,elevated,2.4366,2.0714,-0.3652
bottle,2.5,elevated,2.4361,2.0714,-0.3647
bottle,2.5,elevated,2.4366,2.0714,-0.3652
bottle,2.5,elevated,2.4366,2.0534,-0.3832
bottle,2.5,elevated,2.4366,2.0534,-0.3832
bottle,2.5,elevated,2.4375,2.0534,-0.3841
bottle,2.5,elevated,2.4303,2.049,-0.3813
bottle,2.5,elevated,2.4287,2.0675,-0.3612
bottle,2.5,elevated,2.4287,2.0675,-0.3612
bottle,2.5,elevated,2.4303,2.049,-0.3813
bottle,2.5,elevated,2.431,2.0674,-0.3637
bottle,2.5,elevated,2.4292,2.049,-0.3802
bottle,2.5,elevated,2.4287,2.0675,-0.3612
bottle,2.5,elevated,2.4292,2.0675,-0.3618
bottle,2.5,elevated,2.4287,2.0675,-0.3612
bottle,2.5,elevated,2.4292,2.0675,-0.3618
bottle,2.5,elevated,2.4357,2.0668,-0.3689
bottle,2.5,elevated,2.4357,2.0668,-0.3689
bottle,2.5,elevated,2.4357,2.0481,-0.3875
bottle,2.5,elevated,2.4351,2.0668,-0.3683
bottle,2.5,elevated,2.4351,2.0668,-0.3683
bottle,2.5,elevated,2.4357,2.0481,-0.3875
bottle,2.5,elevated,2.4364,2.0481,-0.3882
bottle,2.5,elevated,2.4357,2.0668,-0.3689
bottle,2.5,elevated,2.4357,2.0668,-0.3689
bottle,2.5,elevated,2.4351,2.0668,-0.3683
bottle,2.5,elevated,2.4411,2.0713,-0.3698
bottle,2.5,elevated,2.4411,2.0713,-0.3698
bottle,2.5,elevated,2.4417,2.0527,-0.3889
bottle,2.5,elevated,2.4417,2.0527,-0.3889
bottle,2.5,elevated,2.4417,2.0713,-0.3704
bottle,2.5,elevated,2.4411,2.0713,-0.3698
bottle,2.5,elevated,2.4411,2.0713,-0.3698
bottle,2.5,elevated,2.4417,2.0527,-0.3889
bottle,2.5,elevated,2.4411,2.0713,-0.3698
bottle,2.5,elevated,2.4411,2.0713,-0.3698
bottle,2.5,elevated,2.4342,2.0645,-0.3697
bottle,2.5,elevated,2.4342,2.0645,-0.3697
bottle,2.5,elevated,2.4358,2.0465,-0.3893
bottle,2.5,elevated,2.4347,2.0465,-0.3882
bottle,2.5,elevated,2.4342,2.0645,-0.3697
bottle,2.5,elevated,2.4347,2.0465,-0.3882
bottle,2.5,elevated,2.4347,2.0465,-0.3882
bottle,2.5,elevated,2.4347,2.0465,-0.3882
bottle,2.5,elevated,2.4347,2.0465,-0.3882
bottle,2.5,elevated,2.4358,2.0465,-0.3893
bottle,2.5,elevated,2.4471,2.0546,-0.3926
bottle,2.5,elevated,2.4463,2.0546,-0.3917
bottle,2.5,elevated,2.4456,2.0727,-0.3728
bottle,2.5,elevated,2.4471,2.0546,-0.3926
bottle,2.5,elevated,2.4463,2.0546,-0.3917
bottle,2.5,elevated,2.4456,2.0727,-0.3728
bottle,2.5,elevated,2.4456,2.0727,-0.3728
bottle,2.5,elevated,2.4463,2.0546,-0.3917
bottle,2.5,elevated,2.4456,2.0727,-0.3728
bottle,2.5,elevated,2.4463,2.0546,-0.3917
bottle,2.5,elevated,2.4331,2.042,-0.3911
bottle,2.5,elevated,2.4324,2.0605,-0.3719
bottle,2.5,elevated,2.4324,2.0605,-0.3719
bottle,2.5,elevated,2.4324,2.0605,-0.3719
bottle,2.5,elevated,2.4331,2.042,-0.3911
bottle,2.5,elevated,2.4324,2.0605,-0.3719
bottle,2.5,elevated,2.4324,2.0605,-0.3719
bottle,2.5,elevated,2.4331,2.042,-0.3911
bottle,2.5,elevated,2.4331,2.042,-0.3911
bottle,2.5,elevated,2.4331,2.042,-0.3911
bottle,2.5,elevated,2.4296,2.0448,-0.3848
bottle,2.5,elevated,2.4303,2.0448,-0.3854
bottle,2.5,elevated,2.4286,2.0625,-0.3661
bottle,2.5,elevated,2.4286,2.0625,-0.3661
bottle,2.5,elevated,2.4286,2.0625,-0.3661
bottle,2.5,elevated,2.4286,2.0625,-0.3661
bottle,2.5,elevated,2.4296,2.0448,-0.3848
bottle,2.5,elevated,2.4296,2.0448,-0.3848
bottle,2.5,elevated,2.4296,2.0448,-0.3848
bottle,2.5,elevated,2.4296,2.0448,-0.3848
bottle,2.5,elevated,2.4352,2.067,-0.3682
bottle,2.5,elevated,2.4358,2.0483,-0.3875
bottle,2.5,elevated,2.4358,2.0483,-0.3875
bottle,2.5,elevated,2.4358,2.0483,-0.3875
bottle,2.5,elevated,2.4352,2.067,-0.3682
bottle,2.5,elevated,2.4358,2.0483,-0.3875
bottle,2.5,elevated,2.4352,2.067,-0.3682
bottle,2.5,elevated,2.4358,2.0483,-0.3875
bottle,2.5,elevated,2.4358,2.0483,-0.3875
bottle,2.5,elevated,2.4352,2.067,-0.3682
bottle,2.5,elevated,2.4563,2.0571,-0.3992
bottle,2.5,elevated,2.4563,2.0571,-0.3992
bottle,2.5,elevated,2.4563,2.0571,-0.3992
bottle,2.5,elevated,2.4563,2.0571,-0.3992
bottle,2.5,elevated,2.4563,2.0571,-0.3992
bottle,2.5,elevated,2.4563,2.0571,-0.3992
bottle,2.5,elevated,2.4563,2.0571,-0.3992
bottle,2.5,elevated,2.4563,2.0571,-0.3992
bottle,2.5,elevated,2.4563,2.0571,-0.3992
bottle,2.5,elevated,2.4563,2.0571,-0.3992
bottle,2.5,elevated,2.4332,2.0433,-0.3899
bottle,2.5,elevated,2.4332,2.0433,-0.3899
bottle,2.5,elevated,2.4332,2.0433,-0.3899
bottle,2.5,elevated,2.4332,2.0433,-0.3899
bottle,2.5,elevated,2.434,2.0433,-0.3907
bottle,1.0,held_in_hand,1.8855,1.7509,-0.1345
bottle,1.0,held_in_hand,1.9076,1.9756,0.068
bottle,1.0,held_in_hand,2.1552,2.0815,-0.0737
bottle,1.0,held_in_hand,2.0278,2.0212,-0.0066
bottle,1.0,held_in_hand,2.0217,1.9871,-0.0346
bottle,1.0,held_in_hand,1.9973,1.9865,-0.0108
bottle,1.0,held_in_hand,2.0132,1.9879,-0.0253
bottle,1.0,held_in_hand,2.006,1.9876,-0.0184
bottle,1.0,held_in_hand,2.0885,2.0062,-0.0822
bottle,1.0,held_in_hand,2.0126,2.0721,0.0596
bottle,1.0,held_in_hand,1.9935,2.089,0.0955
bottle,1.0,held_in_hand,1.9827,2.1066,0.1239
bottle,1.0,held_in_hand,1.9839,2.1616,0.1776
bottle,1.0,held_in_hand,1.9806,2.0907,0.1101
bottle,1.0,held_in_hand,1.9805,2.0907,0.1102
bottle,1.0,held_in_hand,1.9787,2.0731,0.0944
bottle,1.0,held_in_hand,1.9808,2.0907,0.11
bottle,1.0,held_in_hand,1.9795,2.0909,0.1115
bottle,1.0,held_in_hand,1.9778,2.1916,0.2138
bottle,1.0,held_in_hand,1.9695,2.407,0.4376
bottle,1.0,held_in_hand,1.9636,2.4626,0.4991
bottle,1.0,held_in_hand,1.964,2.4207,0.4567
bottle,1.0,held_in_hand,1.9642,2.4094,0.4452
bottle,1.0,held_in_hand,1.965,2.4094,0.4443
bottle,1.0,held_in_hand,1.9635,2.4104,0.4469
bottle,1.0,held_in_hand,1.9613,2.4112,0.4499
bottle,1.0,held_in_hand,1.9642,2.434,0.4698
bottle,1.0,held_in_hand,1.9598,2.4472,0.4874
bottle,1.0,held_in_hand,1.961,2.4355,0.4745
bottle,1.0,held_in_hand,2.1219,2.4566,0.3347
bottle,1.0,held_in_hand,2.1187,2.459,0.3403
bottle,1.0,held_in_hand,2.1213,2.4503,0.329
bottle,1.0,held_in_hand,2.1274,2.4657,0.3383
bottle,1.0,held_in_hand,2.1344,2.4348,0.3004
bottle,1.0,held_in_hand,2.1432,2.4438,0.3006
bottle,1.0,held_in_hand,2.1405,2.4609,0.3204
bottle,1.0,held_in_hand,2.1374,2.4547,0.3173
bottle,1.0,held_in_hand,2.1477,2.4176,0.2699
bottle,1.0,held_in_hand,2.0579,2.5509,0.493
bottle,1.0,held_in_hand,2.0474,2.619,0.5716
bottle,1.0,held_in_hand,2.0497,2.6259,0.5762
bottle,1.0,held_in_hand,2.0703,2.6225,0.5522
bottle,1.0,held_in_hand,2.1056,2.0472,-0.0584
bottle,1.0,held_in_hand,2.0486,2.6159,0.5673
bottle,1.0,held_in_hand,2.0464,2.6185,0.5721
bottle,1.0,held_in_hand,2.0661,2.6063,0.5402
bottle,1.0,held_in_hand,2.4121,2.6789,0.2668
bottle,1.0,held_in_hand,2.4143,2.7363,0.322
bottle,1.0,held_in_hand,2.4504,2.7519,0.3015
bottle,1.0,held_in_hand,2.4131,2.8843,0.4711
bottle,1.0,held_in_hand,2.9517,2.3764,-0.5753
bottle,1.0,held_in_hand,2.443,2.8024,0.3594
bottle,1.0,held_in_hand,2.4704,2.7222,0.2518
bottle,1.0,held_in_hand,2.4479,2.7491,0.3012
bottle,1.0,held_in_hand,2.4017,2.5168,0.1152
bottle,1.0,held_in_hand,2.4364,2.5137,0.0773
bottle,1.0,held_in_hand,2.4077,2.5155,0.1078
bottle,1.0,held_in_hand,2.3971,2.4919,0.0948
bottle,1.0,held_in_hand,2.4047,2.4906,0.0859
bottle,1.0,held_in_hand,2.4024,2.4678,0.0653
bottle,1.0,held_in_hand,2.4017,2.4682,0.0665
bottle,1.0,held_in_hand,2.4018,2.4427,0.0409
bottle,1.0,held_in_hand,2.0664,2.4953,0.4289
bottle,1.0,held_in_hand,2.0668,2.4992,0.4324
bottle,1.0,held_in_hand,2.0926,2.5124,0.4197
bottle,1.0,held_in_hand,2.0796,2.5127,0.4331
bottle,1.0,held_in_hand,2.089,2.5126,0.4236
bottle,1.0,held_in_hand,2.0776,2.5208,0.4432
bottle,1.0,held_in_hand,2.0879,2.5672,0.4794
bottle,1.0,held_in_hand,2.0644,2.5353,0.4709
bottle,1.0,held_in_hand,2.0668,2.5647,0.4979
bottle,1.0,held_in_hand,2.0172,2.7799,0.7627
bottle,1.0,held_in_hand,2.0134,2.7011,0.6878
bottle,1.0,held_in_hand,2.0134,2.7001,0.6867
bottle,1.0,held_in_hand,2.0102,2.7041,0.6939
bottle,1.0,held_in_hand,2.037,2.6015,0.5645
bottle,1.0,held_in_hand,2.0322,2.5233,0.4911
bottle,1.0,held_in_hand,2.0351,2.4666,0.4315
bottle,1.0,held_in_hand,2.0249,2.4699,0.4451
bottle,1.0,held_in_hand,2.0182,2.4467,0.4284
bottle,1.0,held_in_hand,2.0656,2.4668,0.4012
bottle,1.0,held_in_hand,2.0618,2.49,0.4282
bottle,1.0,held_in_hand,2.0935,2.4839,0.3903
bottle,1.0,held_in_hand,2.0651,2.4893,0.4242
bottle,1.0,held_in_hand,2.0605,2.468,0.4075
bottle,1.0,held_in_hand,2.06,2.4912,0.4312
bottle,1.0,held_in_hand,2.0624,2.4673,0.4049
bottle,1.0,held_in_hand,2.0586,2.4461,0.3874
bottle,1.0,held_in_hand,2.0638,2.4449,0.3811
bottle,1.0,held_in_hand,2.0633,2.4673,0.404
bottle,1.0,held_in_hand,1.9981,2.4717,0.4736
bottle,1.0,held_in_hand,1.9993,2.4785,0.4792
bottle,1.0,held_in_hand,1.9976,2.4275,0.4299
bottle,1.0,held_in_hand,1.9987,2.4477,0.449
bottle,1.0,held_in_hand,1.9971,2.448,0.4509
bottle,1.0,held_in_hand,1.9993,2.4067,0.4073
bottle,1.0,held_in_hand,2.0162,2.3617,0.3455
bottle,1.0,held_in_hand,2.0057,2.385,0.3793
bottle,1.0,held_in_hand,2.0098,2.3678,0.3581
bottle,1.0,held_in_hand,2.0023,2.3479,0.3456
bottle,1.0,held_in_hand,2.0492,2.3653,0.3161
bottle,1.0,held_in_hand,2.0517,2.3752,0.3236
bottle,1.0,held_in_hand,2.0559,2.3824,0.3265
bottle,1.0,held_in_hand,2.054,2.3737,0.3196
bottle,1.0,held_in_hand,2.0701,2.3827,0.3126
bottle,1.0,held_in_hand,2.0561,2.373,0.317
bottle,1.0,held_in_hand,2.0507,2.3749,0.3243
bottle,1.0,held_in_hand,2.0536,2.3632,0.3096
bottle,1.0,held_in_hand,2.0591,2.3717,0.3126
bottle,1.0,held_in_hand,2.053,2.3739,0.3209
bottle,1.0,held_in_hand,2.0437,2.4012,0.3575
bottle,1.0,held_in_hand,2.0683,2.4271,0.3588
bottle,1.0,held_in_hand,2.0419,2.4221,0.3802
bottle,1.0,held_in_hand,2.0417,2.4177,0.3761
bottle,1.0,held_in_hand,2.045,2.4157,0.3706
bottle,1.0,held_in_hand,2.0461,2.3838,0.3377
bottle,1.0,held_in_hand,2.0445,2.3841,0.3396
bottle,1.0,held_in_hand,2.0466,2.3836,0.337
bottle,1.0,held_in_hand,2.0499,2.3826,0.3326
bottle,1.0,held_in_hand,2.0472,2.3834,0.3362
bottle,1.0,held_in_hand,2.1008,2.3808,0.28
bottle,1.0,held_in_hand,2.1037,2.3585,0.2549
bottle,1.0,held_in_hand,2.1058,2.3906,0.2848
bottle,1.0,held_in_hand,2.1298,2.4024,0.2726
bottle,1.0,held_in_hand,2.1288,2.4098,0.281
bottle,1.0,held_in_hand,2.1375,2.4,0.2625
bottle,1.0,held_in_hand,2.139,2.382,0.243
bottle,1.0,held_in_hand,2.134,2.4015,0.2675
bottle,1.0,held_in_hand,2.12,2.4299,0.3099
bottle,1.0,held_in_hand,2.1487,2.4388,0.2901
bottle,1.0,held_in_hand,2.0292,2.4518,0.4225
bottle,1.0,held_in_hand,2.0432,2.4584,0.4151
bottle,1.0,held_in_hand,2.0513,2.3934,0.3421
bottle,1.0,held_in_hand,2.0385,2.3371,0.2985
bottle,1.0,held_in_hand,2.0618,2.3759,0.3141
bottle,1.0,held_in_hand,2.0345,2.3975,0.363
bottle,1.0,held_in_hand,2.0328,2.3963,0.3635
bottle,1.0,held_in_hand,2.0206,2.4366,0.416
bottle,1.0,held_in_hand,2.0313,2.452,0.4207
bottle,1.0,held_in_hand,2.0218,2.4353,0.4135
bottle,1.0,held_in_hand,2.172,2.4597,0.2876
bottle,1.0,held_in_hand,2.1863,2.475,0.2887
bottle,1.0,held_in_hand,2.1714,2.4809,0.3095
bottle,1.0,held_in_hand,2.1799,2.4676,0.2877
bottle,1.0,held_in_hand,2.1744,2.4675,0.2931
bottle,1.0,held_in_hand,2.1747,2.4836,0.3089
bottle,1.0,held_in_hand,2.1834,2.4847,0.3014
bottle,1.0,held_in_hand,2.1934,2.4719,0.2785
bottle,1.0,held_in_hand,2.1927,2.4846,0.292
bottle,1.0,held_in_hand,2.1848,2.4842,0.2994
bottle,1.5,held_in_hand,2.4306,2.2718,-0.1588
bottle,1.5,held_in_hand,2.3445,3.0812,0.7367
bottle,1.5,held_in_hand,2.3414,2.9667,0.6253
bottle,1.5,held_in_hand,2.3429,3.1361,0.7932
bottle,1.5,held_in_hand,2.3373,3.1333,0.796
bottle,1.5,held_in_hand,2.3324,3.053,0.7206
bottle,1.5,held_in_hand,2.3351,3.052,0.7169
bottle,1.5,held_in_hand,2.3158,2.9145,0.5986
bottle,1.5,held_in_hand,2.2952,2.7259,0.4308
bottle,1.5,held_in_hand,2.8155,2.9374,0.1219
bottle,1.5,held_in_hand,2.8068,2.9063,0.0995
bottle,1.5,held_in_hand,2.8054,2.8811,0.0757
bottle,1.5,held_in_hand,2.8052,2.8907,0.0855
bottle,1.5,held_in_hand,2.8102,2.9147,0.1046
