timestamp,label,z_val_m,real_w_cm,real_h_cm,TL_X,TL_Y,TR_X,TR_Y,BL_X,BL_Y,BR_X,BR_Y
19:35:38.681,person,0.9117,57.36,50.67,-0.2427,-0.1714,0.3309,-0.1714,-0.2427,0.3353,0.3309,0.3353
19:35:38.681,person,0.4113,16.11,27.3,-0.2715,-0.123,-0.1104,-0.123,-0.2715,0.15,-0.1104,0.15
19:35:39.004,person,0.8814,55.54,48.89,-0.2328,-0.1648,0.3226,-0.1648,-0.2328,0.3241,0.3226,0.3241
19:35:39.004,person,0.4055,15.84,26.95,-0.2676,-0.1212,-0.1092,-0.1212,-0.2676,0.1483,-0.1092,0.1483
19:35:39.347,person,0.8954,56.42,49.85,-0.2356,-0.1693,0.3287,-0.1693,-0.2356,0.3293,0.3287,0.3293
19:35:39.347,person,0.4022,15.76,26.73,-0.2655,-0.1203,-0.1079,-0.1203,-0.2655,0.1471,-0.1079,0.1471
19:35:39.675,person,0.862,54.32,48.17,-0.2259,-0.1639,0.3173,-0.1639,-0.2259,0.3179,0.3173,0.3179
19:35:39.675,person,0.4159,16.34,27.6,-0.2745,-0.1244,-0.1112,-0.1244,-0.2745,0.1517,-0.1112,0.1517
19:35:40.013,person,0.8103,50.81,45.54,-0.2098,-0.1574,0.2983,-0.1574,-0.2098,0.298,0.2983,0.298
19:35:40.014,person,0.3936,15.5,26.12,-0.2598,-0.1177,-0.1048,-0.1177,-0.2598,0.1435,-0.1048,0.1435
19:35:40.014,tv,1.6276,38.97,28.01,-0.3236,-0.5912,0.0661,-0.5912,-0.3236,-0.3111,0.0661,-0.3111
19:35:40.341,person,0.8255,51.68,46.39,-0.2129,-0.1604,0.3039,-0.1604,-0.2129,0.3036,0.3039,0.3036
19:35:40.342,person,0.4068,15.98,26.95,-0.2685,-0.1212,-0.1087,-0.1212,-0.2685,0.1483,-0.1087,0.1483
19:35:40.678,person,0.8254,51.67,46.47,-0.2129,-0.1612,0.3038,-0.1612,-0.2129,0.3035,0.3038,0.3035
19:35:40.678,person,0.4061,15.91,26.91,-0.268,-0.121,-0.1089,-0.121,-0.268,0.1481,-0.1089,0.1481
19:35:40.679,tv,1.6314,38.55,28.59,-0.3244,-0.596,0.0611,-0.596,-0.3244,-0.3101,0.0611,-0.3101
19:35:41.005,person,0.8179,51.37,46.05,-0.2118,-0.1597,0.3019,-0.1597,-0.2118,0.3008,0.3019,0.3008
19:35:41.006,person,0.4097,16.01,27.19,-0.2704,-0.1225,-0.1103,-0.1225,-0.2704,0.1494,-0.1103,0.1494
19:35:41.006,tv,1.6277,38.63,27.85,-0.3236,-0.5913,0.0627,-0.5913,-0.3236,-0.3128,0.0627,-0.3128
19:35:41.336,person,0.8269,51.16,46.38,-0.2141,-0.1598,0.2975,-0.1598,-0.2141,0.3041,0.2975,0.3041
19:35:41.336,person,0.3956,15.5,26.25,-0.2611,-0.1183,-0.1061,-0.1183,-0.2611,0.1442,-0.1061,0.1442
19:35:41.337,tv,1.6243,38.55,28.63,-0.323,-0.5917,0.0626,-0.5917,-0.323,-0.3054,0.0626,-0.3054
19:35:41.667,person,0.825,51.3,46.19,-0.2145,-0.1585,0.2985,-0.1585,-0.2145,0.3034,0.2985,0.3034
19:35:41.668,person,0.4094,15.99,27.12,-0.2702,-0.122,-0.1102,-0.122,-0.2702,0.1493,-0.1102,0.1493
19:35:41.668,tv,1.6307,38.2,27.73,-0.3225,-0.5907,0.0594,-0.5907,-0.3225,-0.3134,0.0594,-0.3134
19:35:42.013,person,0.838,52.37,47.1,-0.217,-0.1628,0.3067,-0.1628,-0.217,0.3082,0.3067,0.3082
19:35:42.014,person,0.4013,15.68,26.67,-0.2649,-0.12,-0.1081,-0.12,-0.2649,0.1467,-0.1081,0.1467
19:35:42.014,tv,1.639,38.39,28.38,-0.3259,-0.5954,0.058,-0.5954,-0.3259,-0.3116,0.058,-0.3116
19:35:42.342,person,0.8452,52.82,47.5,-0.2197,-0.1642,0.3085,-0.1642,-0.2197,0.3108,0.3085,0.3108
19:35:42.343,person,0.4001,15.63,26.55,-0.2641,-0.1196,-0.1077,-0.1196,-0.2641,0.1459,-0.1077,0.1459
19:35:42.343,tv,1.6365,38.67,27.66,-0.3254,-0.5911,0.0613,-0.5911,-0.3254,-0.3145,0.0613,-0.3145
19:35:42.678,person,0.8316,51.54,46.74,-0.2162,-0.1615,0.2992,-0.1615,-0.2162,0.3058,0.2992,0.3058
19:35:42.678,person,0.4084,15.96,27.14,-0.2696,-0.1225,-0.11,-0.1225,-0.2696,0.1489,-0.11,0.1489
19:35:42.678,tv,1.6412,38.44,27.74,-0.3246,-0.5928,0.0598,-0.5928,-0.3246,-0.3154,0.0598,-0.3154
19:35:43.010,person,0.8399,51.62,47.11,-0.2175,-0.1623,0.2987,-0.1623,-0.2175,0.3088,0.2987,0.3088
19:35:43.011,person,0.3974,15.53,26.37,-0.2623,-0.1188,-0.107,-0.1188,-0.2623,0.1449,-0.107,0.1449
19:35:43.011,tv,1.6457,38.55,28.5,-0.3272,-0.5978,0.0583,-0.5978,-0.3272,-0.3129,0.0583,-0.3129
19:35:43.354,person,0.8418,51.73,47.39,-0.218,-0.1644,0.2994,-0.1644,-0.218,0.3095,0.2994,0.3095
19:35:43.355,person,0.3925,15.34,26.09,-0.2591,-0.1178,-0.1057,-0.1178,-0.2591,0.1431,-0.1057,0.1431
19:35:43.355,tv,1.6409,38.77,28.58,-0.3263,-0.5995,0.0615,-0.5995,-0.3263,-0.3136,0.0615,-0.3136
